ObjectID,FrameNo,Coordinates
0.37974682450294495,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[726.0, 24.0, 756.0, 103.0], [727.0, 25.0, 756.0, 106.0], [726.0, 28.0, 757.0, 107.0], [727.0, 28.0, 757.0, 107.0], [727.0, 28.0, 757.0, 108.0], [727.0, 28.0, 757.0, 108.0], [727.0, 29.0, 757.0, 109.0], [728.0, 32.0, 757.0, 109.0], [729.0, 33.0, 758.0, 109.0], [728.0, 33.0, 758.0, 109.0], [728.0, 34.0, 758.0, 109.0], [728.0, 33.0, 758.0, 109.0], [728.0, 34.0, 758.0, 109.0], [727.0, 34.0, 758.0, 110.0], [726.0, 33.0, 758.0, 114.0], [726.0, 35.0, 758.0, 115.0], [725.0, 36.0, 758.0, 116.0], [725.0, 36.0, 758.0, 116.0], [725.0, 38.0, 758.0, 118.0], [725.0, 38.0, 758.0, 119.0], [726.0, 39.0, 758.0, 120.0], [727.0, 40.0, 758.0, 121.0], [727.0, 41.0, 758.0, 123.0], [727.0, 42.0, 758.0, 124.0], [727.0, 42.0, 758.0, 124.0], [728.0, 43.0, 758.0, 125.0], [728.0, 45.0, 758.0, 126.0], [730.0, 47.0, 758.0, 128.0], [730.0, 48.0, 759.0, 129.0], [731.0, 48.0, 760.0, 130.0], [731.0, 48.0, 760.0, 130.0], [731.0, 51.0, 761.0, 129.0], [731.0, 51.0, 761.0, 130.0], [731.0, 52.0, 761.0, 131.0], [730.0, 53.0, 762.0, 132.0], [730.0, 53.0, 762.0, 134.0], [730.0, 53.0, 762.0, 134.0], [729.0, 54.0, 762.0, 137.0], [729.0, 55.0, 762.0, 139.0], [729.0, 57.0, 762.0, 142.0], [729.0, 59.0, 762.0, 142.0], [729.0, 60.0, 762.0, 142.0], [729.0, 60.0, 762.0, 142.0], [729.0, 60.0, 762.0, 142.0], [730.0, 61.0, 762.0, 142.0]]"
0.33695653080940247,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13]","[[532.0, 47.0, 563.0, 139.0], [532.0, 44.0, 565.0, 138.0], [532.0, 44.0, 564.0, 137.0], [532.0, 44.0, 564.0, 136.0], [532.0, 43.0, 564.0, 136.0], [532.0, 43.0, 564.0, 136.0], [532.0, 43.0, 563.0, 135.0], [533.0, 42.0, 562.0, 135.0], [533.0, 41.0, 562.0, 134.0], [533.0, 40.0, 562.0, 134.0], [532.0, 39.0, 561.0, 133.0]]"
0.40425533056259155,"[19, 20, 21, 22]","[[1222.0, 414.0, 1279.0, 555.0], [1222.0, 412.0, 1278.0, 553.0], [1218.0, 405.0, 1277.0, 543.0], [1217.0, 404.0, 1275.0, 537.0]]"
0.5440000295639038,"[9, 10, 11, 12]","[[759.0, 592.0, 827.0, 717.0], [758.0, 589.0, 826.0, 720.0], [757.0, 586.0, 825.0, 720.0], [757.0, 586.0, 825.0, 720.0]]"
0.41860464215278625,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[62.0, 83.0, 98.0, 169.0], [61.0, 83.0, 98.0, 169.0], [61.0, 83.0, 98.0, 169.0], [61.0, 83.0, 98.0, 168.0], [61.0, 82.0, 98.0, 169.0], [61.0, 82.0, 98.0, 169.0], [61.0, 83.0, 97.0, 169.0], [61.0, 83.0, 97.0, 169.0], [61.0, 82.0, 97.0, 168.0], [60.0, 82.0, 97.0, 168.0], [60.0, 81.0, 96.0, 168.0], [60.0, 81.0, 96.0, 168.0], [60.0, 81.0, 96.0, 168.0], [60.0, 82.0, 96.0, 167.0], [60.0, 81.0, 95.0, 167.0], [59.0, 81.0, 95.0, 167.0], [59.0, 80.0, 94.0, 167.0], [59.0, 80.0, 94.0, 167.0], [59.0, 80.0, 94.0, 167.0], [58.0, 80.0, 94.0, 166.0], [58.0, 80.0, 93.0, 165.0], [57.0, 80.0, 93.0, 165.0], [57.0, 79.0, 93.0, 165.0], [57.0, 79.0, 93.0, 165.0], [57.0, 79.0, 92.0, 165.0], [57.0, 79.0, 92.0, 165.0], [56.0, 78.0, 92.0, 164.0], [56.0, 78.0, 92.0, 164.0], [56.0, 78.0, 92.0, 164.0], [56.0, 78.0, 92.0, 164.0], [56.0, 77.0, 91.0, 163.0], [56.0, 77.0, 91.0, 163.0], [55.0, 77.0, 91.0, 163.0], [55.0, 77.0, 91.0, 163.0], [55.0, 77.0, 91.0, 163.0], [55.0, 77.0, 91.0, 163.0], [55.0, 77.0, 91.0, 163.0], [55.0, 77.0, 91.0, 163.0], [56.0, 77.0, 91.0, 163.0], [56.0, 77.0, 91.0, 163.0], [56.0, 78.0, 91.0, 163.0], [56.0, 78.0, 91.0, 163.0], [56.0, 77.0, 91.0, 163.0], [56.0, 78.0, 91.0, 163.0], [56.0, 78.0, 91.0, 163.0], [56.0, 78.0, 91.0, 163.0], [56.0, 77.0, 91.0, 163.0], [56.0, 77.0, 91.0, 163.0], [56.0, 78.0, 91.0, 164.0], [56.0, 77.0, 91.0, 164.0]]"
0.5038759708404541,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32]","[[953.0, 464.0, 1018.0, 593.0], [949.0, 463.0, 1014.0, 593.0], [947.0, 463.0, 1013.0, 593.0], [946.0, 463.0, 1012.0, 592.0], [944.0, 463.0, 1010.0, 591.0], [944.0, 463.0, 1010.0, 591.0], [943.0, 463.0, 1009.0, 592.0], [938.0, 464.0, 1007.0, 592.0], [936.0, 466.0, 1003.0, 593.0], [934.0, 466.0, 1000.0, 592.0], [933.0, 466.0, 997.0, 591.0], [933.0, 466.0, 997.0, 591.0], [932.0, 466.0, 994.0, 591.0], [931.0, 466.0, 991.0, 591.0], [906.0, 467.0, 965.0, 590.0], [899.0, 468.0, 962.0, 589.0], [899.0, 468.0, 962.0, 589.0], [895.0, 467.0, 958.0, 589.0], [885.0, 466.0, 949.0, 587.0], [884.0, 466.0, 947.0, 587.0], [882.0, 465.0, 945.0, 587.0], [882.0, 465.0, 945.0, 587.0], [880.0, 464.0, 943.0, 587.0], [879.0, 464.0, 940.0, 586.0]]"
0.38842976093292236,"[1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]","[[171.0, 288.0, 218.0, 409.0], [169.0, 290.0, 217.0, 409.0], [168.0, 291.0, 216.0, 409.0], [167.0, 292.0, 216.0, 407.0], [165.0, 299.0, 216.0, 424.0], [165.0, 301.0, 216.0, 428.0], [164.0, 304.0, 216.0, 429.0], [164.0, 304.0, 216.0, 429.0], [164.0, 306.0, 217.0, 430.0], [164.0, 307.0, 216.0, 434.0], [163.0, 312.0, 216.0, 437.0], [163.0, 314.0, 215.0, 437.0], [162.0, 315.0, 214.0, 437.0], [162.0, 315.0, 214.0, 437.0], [159.0, 321.0, 209.0, 438.0], [159.0, 323.0, 208.0, 440.0], [156.0, 324.0, 207.0, 444.0], [156.0, 324.0, 207.0, 444.0], [155.0, 325.0, 206.0, 450.0], [156.0, 328.0, 206.0, 455.0], [155.0, 333.0, 205.0, 459.0], [155.0, 335.0, 205.0, 460.0], [153.0, 337.0, 205.0, 465.0], [153.0, 337.0, 205.0, 465.0], [152.0, 338.0, 205.0, 468.0], [151.0, 340.0, 204.0, 470.0]]"
0.40776699781417847,"[1, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 33, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[378.0, 173.0, 420.0, 276.0], [377.0, 177.0, 422.0, 278.0], [378.0, 178.0, 422.0, 278.0], [380.0, 185.0, 422.0, 279.0], [380.0, 185.0, 422.0, 280.0], [380.0, 186.0, 422.0, 281.0], [380.0, 186.0, 422.0, 281.0], [379.0, 184.0, 422.0, 286.0], [379.0, 186.0, 422.0, 289.0], [379.0, 185.0, 422.0, 292.0], [379.0, 186.0, 422.0, 292.0], [379.0, 189.0, 422.0, 293.0], [379.0, 189.0, 422.0, 293.0], [379.0, 190.0, 421.0, 294.0], [378.0, 191.0, 421.0, 294.0], [377.0, 192.0, 420.0, 294.0], [377.0, 193.0, 420.0, 294.0], [377.0, 193.0, 421.0, 294.0], [377.0, 193.0, 421.0, 294.0], [377.0, 196.0, 424.0, 301.0], [379.0, 205.0, 426.0, 310.0], [383.0, 213.0, 427.0, 313.0], [383.0, 213.0, 427.0, 313.0], [383.0, 212.0, 428.0, 317.0], [383.0, 214.0, 428.0, 320.0], [384.0, 216.0, 428.0, 327.0], [384.0, 217.0, 427.0, 328.0], [383.0, 218.0, 427.0, 329.0], [383.0, 218.0, 427.0, 329.0], [383.0, 219.0, 427.0, 331.0], [383.0, 222.0, 427.0, 332.0]]"
0.4767441749572754,"[1, 2, 3, 4, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[132.0, 25.0, 173.0, 111.0], [136.0, 23.0, 175.0, 106.0], [138.0, 21.0, 175.0, 104.0], [140.0, 21.0, 177.0, 102.0], [151.0, 13.0, 189.0, 99.0], [151.0, 13.0, 189.0, 99.0], [153.0, 13.0, 191.0, 98.0], [155.0, 12.0, 194.0, 99.0], [158.0, 8.0, 196.0, 95.0], [159.0, 8.0, 197.0, 94.0], [161.0, 7.0, 198.0, 91.0], [161.0, 7.0, 198.0, 91.0], [162.0, 7.0, 198.0, 89.0], [164.0, 6.0, 200.0, 88.0], [167.0, 3.0, 204.0, 86.0], [168.0, 2.0, 207.0, 84.0], [168.0, 2.0, 207.0, 84.0], [170.0, 1.0, 209.0, 84.0], [171.0, 1.0, 212.0, 83.0], [176.0, 0.0, 218.0, 83.0], [177.0, 0.0, 218.0, 83.0], [177.0, 0.0, 218.0, 83.0], [179.0, 0.0, 220.0, 83.0], [182.0, 0.0, 219.0, 82.0], [184.0, 0.0, 221.0, 79.0], [186.0, 0.0, 222.0, 77.0], [187.0, 0.0, 223.0, 76.0], [187.0, 0.0, 223.0, 76.0], [190.0, 0.0, 223.0, 75.0], [192.0, 0.0, 225.0, 74.0], [194.0, 0.0, 230.0, 73.0], [199.0, 0.0, 232.0, 72.0], [201.0, 0.0, 233.0, 71.0], [201.0, 0.0, 233.0, 71.0], [202.0, 0.0, 235.0, 72.0], [204.0, 0.0, 237.0, 72.0], [207.0, 0.0, 241.0, 69.0], [208.0, 0.0, 242.0, 68.0], [209.0, 0.0, 244.0, 69.0], [209.0, 0.0, 244.0, 69.0], [211.0, 0.0, 245.0, 67.0], [213.0, 0.0, 246.0, 65.0]]"
0.42105263471603394,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50]","[[963.0, 207.0, 1011.0, 321.0], [966.0, 209.0, 1013.0, 322.0], [967.0, 211.0, 1013.0, 322.0], [967.0, 212.0, 1015.0, 322.0], [969.0, 213.0, 1016.0, 322.0], [969.0, 213.0, 1016.0, 322.0], [970.0, 214.0, 1017.0, 323.0], [971.0, 216.0, 1018.0, 329.0], [972.0, 222.0, 1020.0, 335.0], [973.0, 224.0, 1021.0, 338.0], [974.0, 227.0, 1022.0, 339.0], [974.0, 227.0, 1022.0, 339.0], [975.0, 229.0, 1023.0, 341.0], [976.0, 230.0, 1025.0, 344.0], [978.0, 232.0, 1027.0, 347.0], [978.0, 232.0, 1029.0, 348.0], [979.0, 234.0, 1029.0, 348.0], [979.0, 234.0, 1029.0, 348.0], [981.0, 235.0, 1030.0, 348.0], [982.0, 236.0, 1031.0, 348.0], [982.0, 239.0, 1034.0, 354.0], [982.0, 241.0, 1034.0, 358.0], [983.0, 242.0, 1035.0, 361.0], [983.0, 242.0, 1035.0, 361.0], [984.0, 245.0, 1037.0, 364.0], [985.0, 247.0, 1037.0, 368.0], [987.0, 252.0, 1039.0, 373.0], [988.0, 253.0, 1040.0, 374.0], [989.0, 257.0, 1041.0, 375.0], [989.0, 257.0, 1041.0, 375.0], [991.0, 257.0, 1042.0, 375.0], [992.0, 259.0, 1042.0, 375.0], [995.0, 263.0, 1045.0, 374.0], [995.0, 265.0, 1045.0, 378.0], [997.0, 268.0, 1046.0, 383.0], [997.0, 267.0, 1046.0, 383.0], [998.0, 270.0, 1047.0, 384.0], [998.0, 275.0, 1048.0, 389.0], [999.0, 279.0, 1051.0, 394.0], [1001.0, 282.0, 1053.0, 398.0], [1002.0, 284.0, 1055.0, 401.0], [1002.0, 284.0, 1055.0, 401.0], [1006.0, 287.0, 1059.0, 406.0], [1009.0, 292.0, 1060.0, 407.0], [1010.0, 293.0, 1062.0, 408.0], [1011.0, 295.0, 1063.0, 409.0], [1011.0, 295.0, 1063.0, 409.0], [1011.0, 297.0, 1064.0, 415.0], [1012.0, 300.0, 1066.0, 423.0]]"
0.42500001192092896,"[19, 21, 22, 23, 24]","[[725.0, 37.0, 759.0, 117.0], [724.0, 39.0, 758.0, 120.0], [724.0, 40.0, 758.0, 119.0], [724.0, 39.0, 758.0, 119.0], [724.0, 39.0, 758.0, 119.0]]"
0.41489362716674805,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[617.0, 111.0, 656.0, 205.0], [617.0, 113.0, 656.0, 211.0], [617.0, 114.0, 657.0, 212.0], [617.0, 116.0, 657.0, 213.0], [617.0, 117.0, 656.0, 214.0], [617.0, 117.0, 656.0, 214.0], [617.0, 117.0, 656.0, 215.0], [616.0, 118.0, 656.0, 216.0], [616.0, 120.0, 655.0, 216.0], [616.0, 121.0, 655.0, 216.0], [616.0, 121.0, 655.0, 216.0], [616.0, 121.0, 655.0, 216.0], [616.0, 121.0, 654.0, 217.0], [616.0, 122.0, 654.0, 218.0], [616.0, 122.0, 654.0, 221.0], [616.0, 123.0, 654.0, 223.0], [615.0, 124.0, 654.0, 225.0], [615.0, 124.0, 654.0, 225.0], [616.0, 126.0, 654.0, 227.0], [615.0, 127.0, 654.0, 227.0], [616.0, 129.0, 654.0, 230.0], [616.0, 130.0, 655.0, 231.0], [616.0, 131.0, 655.0, 230.0], [616.0, 131.0, 655.0, 230.0], [616.0, 132.0, 655.0, 230.0], [616.0, 132.0, 656.0, 230.0], [616.0, 133.0, 656.0, 230.0], [617.0, 134.0, 656.0, 230.0], [617.0, 135.0, 656.0, 232.0], [617.0, 135.0, 656.0, 232.0], [617.0, 135.0, 656.0, 234.0], [616.0, 136.0, 656.0, 236.0], [615.0, 138.0, 656.0, 240.0], [615.0, 139.0, 656.0, 241.0], [615.0, 141.0, 655.0, 243.0], [615.0, 141.0, 655.0, 243.0], [615.0, 142.0, 655.0, 245.0], [614.0, 143.0, 655.0, 245.0], [614.0, 146.0, 654.0, 246.0], [613.0, 147.0, 654.0, 246.0], [614.0, 148.0, 654.0, 248.0], [614.0, 148.0, 654.0, 248.0], [613.0, 149.0, 654.0, 248.0], [613.0, 150.0, 654.0, 249.0], [613.0, 152.0, 654.0, 253.0], [613.0, 152.0, 655.0, 256.0], [613.0, 154.0, 655.0, 259.0], [613.0, 154.0, 655.0, 259.0], [613.0, 155.0, 655.0, 260.0], [613.0, 157.0, 655.0, 263.0]]"
0.4344262182712555,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[975.0, 309.0, 1028.0, 431.0], [977.0, 312.0, 1030.0, 434.0], [978.0, 314.0, 1030.0, 434.0], [979.0, 315.0, 1031.0, 435.0], [981.0, 316.0, 1032.0, 434.0], [981.0, 316.0, 1032.0, 434.0], [981.0, 317.0, 1033.0, 434.0], [982.0, 319.0, 1034.0, 434.0], [983.0, 323.0, 1035.0, 437.0], [983.0, 325.0, 1036.0, 442.0], [983.0, 327.0, 1038.0, 448.0], [983.0, 327.0, 1038.0, 448.0], [984.0, 329.0, 1039.0, 453.0], [986.0, 331.0, 1040.0, 457.0], [988.0, 334.0, 1041.0, 459.0], [989.0, 336.0, 1043.0, 461.0], [991.0, 338.0, 1044.0, 462.0], [991.0, 338.0, 1044.0, 462.0], [992.0, 338.0, 1045.0, 462.0], [993.0, 340.0, 1045.0, 462.0], [995.0, 342.0, 1047.0, 462.0], [995.0, 345.0, 1048.0, 462.0], [997.0, 346.0, 1049.0, 463.0], [997.0, 346.0, 1049.0, 463.0], [997.0, 349.0, 1051.0, 468.0], [997.0, 351.0, 1052.0, 475.0], [998.0, 356.0, 1054.0, 484.0], [998.0, 357.0, 1055.0, 488.0], [999.0, 361.0, 1056.0, 490.0], [999.0, 361.0, 1056.0, 490.0], [1001.0, 364.0, 1057.0, 492.0], [1002.0, 365.0, 1058.0, 496.0], [1004.0, 369.0, 1060.0, 493.0], [1005.0, 371.0, 1061.0, 493.0], [1006.0, 372.0, 1061.0, 495.0], [1006.0, 372.0, 1061.0, 495.0], [1006.0, 373.0, 1063.0, 495.0], [1007.0, 374.0, 1064.0, 495.0], [1009.0, 380.0, 1066.0, 504.0], [1010.0, 383.0, 1067.0, 511.0], [1010.0, 387.0, 1068.0, 518.0], [1010.0, 387.0, 1068.0, 517.0], [1011.0, 390.0, 1069.0, 521.0], [1013.0, 393.0, 1070.0, 526.0], [1014.0, 398.0, 1073.0, 530.0], [1018.0, 400.0, 1074.0, 531.0], [1019.0, 401.0, 1076.0, 532.0], [1019.0, 401.0, 1076.0, 532.0], [1022.0, 403.0, 1078.0, 532.0], [1024.0, 406.0, 1080.0, 533.0]]"
0.4038461446762085,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[470.0, 155.0, 512.0, 259.0], [471.0, 151.0, 511.0, 253.0], [472.0, 149.0, 511.0, 250.0], [472.0, 148.0, 512.0, 248.0], [473.0, 146.0, 512.0, 248.0], [473.0, 146.0, 512.0, 248.0], [473.0, 144.0, 513.0, 249.0], [473.0, 144.0, 513.0, 248.0], [472.0, 141.0, 513.0, 247.0], [473.0, 140.0, 513.0, 247.0], [473.0, 139.0, 513.0, 246.0], [473.0, 139.0, 513.0, 246.0], [472.0, 137.0, 513.0, 243.0], [473.0, 136.0, 512.0, 242.0], [471.0, 133.0, 512.0, 236.0], [471.0, 131.0, 511.0, 233.0], [471.0, 130.0, 511.0, 231.0], [471.0, 129.0, 511.0, 231.0], [471.0, 127.0, 510.0, 229.0], [470.0, 126.0, 509.0, 227.0], [468.0, 123.0, 508.0, 225.0], [467.0, 122.0, 507.0, 225.0], [466.0, 121.0, 506.0, 224.0], [466.0, 121.0, 506.0, 224.0], [466.0, 120.0, 506.0, 223.0], [465.0, 119.0, 506.0, 222.0], [464.0, 116.0, 505.0, 217.0], [464.0, 114.0, 504.0, 216.0], [464.0, 113.0, 504.0, 214.0], [464.0, 113.0, 504.0, 214.0], [464.0, 111.0, 504.0, 210.0], [465.0, 109.0, 504.0, 209.0], [466.0, 107.0, 504.0, 206.0], [466.0, 106.0, 505.0, 206.0], [466.0, 105.0, 505.0, 206.0], [466.0, 105.0, 505.0, 206.0], [466.0, 105.0, 505.0, 206.0], [466.0, 105.0, 505.0, 205.0], [467.0, 103.0, 505.0, 204.0], [467.0, 101.0, 505.0, 204.0], [467.0, 100.0, 505.0, 202.0], [467.0, 100.0, 505.0, 202.0], [467.0, 99.0, 506.0, 200.0], [467.0, 98.0, 505.0, 198.0], [467.0, 94.0, 505.0, 193.0], [467.0, 92.0, 505.0, 191.0], [467.0, 91.0, 504.0, 190.0], [467.0, 91.0, 504.0, 190.0], [467.0, 91.0, 503.0, 189.0], [466.0, 89.0, 503.0, 188.0]]"
0.4761904776096344,"[1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[759.0, 333.0, 809.0, 438.0], [758.0, 330.0, 808.0, 432.0], [757.0, 326.0, 808.0, 431.0], [757.0, 324.0, 807.0, 426.0], [759.0, 315.0, 807.0, 413.0], [759.0, 312.0, 808.0, 412.0], [759.0, 312.0, 808.0, 412.0], [759.0, 312.0, 808.0, 412.0], [760.0, 310.0, 807.0, 412.0], [760.0, 309.0, 808.0, 412.0], [761.0, 306.0, 808.0, 409.0], [761.0, 304.0, 808.0, 408.0], [762.0, 302.0, 809.0, 405.0], [762.0, 302.0, 809.0, 405.0], [763.0, 301.0, 809.0, 401.0], [763.0, 299.0, 809.0, 397.0], [763.0, 294.0, 808.0, 390.0], [762.0, 293.0, 808.0, 389.0], [762.0, 291.0, 808.0, 387.0], [762.0, 291.0, 808.0, 387.0], [762.0, 291.0, 807.0, 385.0], [762.0, 291.0, 807.0, 386.0], [762.0, 287.0, 808.0, 384.0], [761.0, 286.0, 808.0, 383.0], [760.0, 283.0, 808.0, 384.0], [760.0, 283.0, 808.0, 384.0], [761.0, 281.0, 808.0, 384.0], [761.0, 279.0, 808.0, 383.0], [760.0, 276.0, 809.0, 377.0], [760.0, 274.0, 808.0, 374.0], [761.0, 273.0, 808.0, 370.0], [761.0, 273.0, 808.0, 370.0], [761.0, 271.0, 808.0, 367.0], [761.0, 270.0, 808.0, 364.0], [763.0, 268.0, 808.0, 362.0], [764.0, 267.0, 809.0, 363.0], [765.0, 266.0, 809.0, 362.0], [765.0, 266.0, 809.0, 362.0], [765.0, 265.0, 811.0, 362.0], [766.0, 264.0, 810.0, 362.0], [767.0, 262.0, 811.0, 361.0], [768.0, 261.0, 812.0, 359.0], [768.0, 258.0, 812.0, 358.0], [768.0, 258.0, 812.0, 358.0], [769.0, 256.0, 813.0, 355.0], [770.0, 255.0, 813.0, 352.0]]"
0.44999998807907104,"[2, 5, 6, 7, 8, 25, 26, 27, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40]","[[377.0, 177.0, 422.0, 277.0], [378.0, 181.0, 422.0, 279.0], [378.0, 181.0, 422.0, 279.0], [379.0, 183.0, 423.0, 279.0], [379.0, 184.0, 422.0, 278.0], [376.0, 194.0, 422.0, 294.0], [376.0, 195.0, 422.0, 294.0], [376.0, 195.0, 424.0, 296.0], [377.0, 198.0, 425.0, 305.0], [377.0, 198.0, 425.0, 305.0], [377.0, 199.0, 425.0, 306.0], [378.0, 202.0, 426.0, 308.0], [380.0, 206.0, 427.0, 310.0], [380.0, 207.0, 427.0, 310.0], [380.0, 207.0, 427.0, 310.0], [381.0, 208.0, 427.0, 310.0], [381.0, 210.0, 428.0, 310.0], [382.0, 212.0, 428.0, 311.0], [383.0, 215.0, 427.0, 311.0]]"
0.7070707082748413,"[2, 3]","[[760.0, 619.0, 830.0, 718.0], [760.0, 616.0, 830.0, 717.0]]"
0.4193548262119293,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 48, 49, 50]","[[1196.0, 94.0, 1235.0, 187.0], [1196.0, 95.0, 1235.0, 188.0], [1196.0, 96.0, 1235.0, 190.0], [1197.0, 99.0, 1236.0, 191.0], [1197.0, 99.0, 1236.0, 191.0], [1197.0, 99.0, 1237.0, 191.0], [1197.0, 99.0, 1237.0, 191.0], [1199.0, 99.0, 1239.0, 192.0], [1200.0, 99.0, 1240.0, 192.0], [1200.0, 100.0, 1240.0, 192.0], [1200.0, 100.0, 1240.0, 192.0], [1200.0, 100.0, 1240.0, 192.0], [1200.0, 100.0, 1240.0, 191.0], [1201.0, 100.0, 1240.0, 195.0], [1202.0, 103.0, 1241.0, 196.0], [1202.0, 104.0, 1241.0, 200.0], [1202.0, 104.0, 1241.0, 200.0], [1202.0, 106.0, 1241.0, 202.0], [1202.0, 108.0, 1240.0, 203.0], [1202.0, 109.0, 1240.0, 207.0], [1202.0, 110.0, 1240.0, 208.0], [1202.0, 111.0, 1240.0, 209.0], [1202.0, 111.0, 1240.0, 209.0], [1202.0, 112.0, 1240.0, 208.0], [1203.0, 113.0, 1241.0, 208.0], [1203.0, 113.0, 1242.0, 207.0], [1204.0, 114.0, 1243.0, 207.0], [1204.0, 115.0, 1242.0, 207.0], [1204.0, 115.0, 1242.0, 207.0], [1205.0, 116.0, 1243.0, 208.0], [1205.0, 117.0, 1244.0, 211.0], [1207.0, 119.0, 1247.0, 218.0], [1207.0, 121.0, 1248.0, 220.0], [1207.0, 122.0, 1248.0, 221.0], [1207.0, 122.0, 1248.0, 221.0], [1207.0, 125.0, 1249.0, 222.0], [1208.0, 127.0, 1251.0, 223.0], [1209.0, 129.0, 1253.0, 226.0], [1213.0, 131.0, 1256.0, 227.0], [1215.0, 131.0, 1257.0, 227.0], [1218.0, 131.0, 1259.0, 228.0], [1219.0, 132.0, 1260.0, 228.0], [1220.0, 134.0, 1260.0, 231.0], [1220.0, 134.0, 1260.0, 231.0], [1222.0, 136.0, 1261.0, 234.0], [1222.0, 136.0, 1262.0, 239.0]]"
0.4597701132297516,"[3, 10]","[[1150.0, 46.0, 1190.0, 133.0], [1156.0, 56.0, 1191.0, 137.0]]"
0.6538461446762085,"[4, 5, 6]","[[760.0, 615.0, 828.0, 719.0], [760.0, 610.0, 829.0, 718.0], [760.0, 610.0, 829.0, 718.0]]"
0.2800000011920929,"[5, 6, 7]","[[1237.0, 439.0, 1279.0, 589.0], [1237.0, 439.0, 1279.0, 589.0], [1237.0, 436.0, 1280.0, 580.0]]"
0.42168673872947693,"[5, 6, 7, 8, 9, 10, 21]","[[142.0, 19.0, 177.0, 102.0], [142.0, 19.0, 177.0, 102.0], [144.0, 17.0, 178.0, 102.0], [144.0, 17.0, 180.0, 100.0], [148.0, 15.0, 184.0, 102.0], [150.0, 14.0, 187.0, 99.0], [166.0, 4.0, 202.0, 87.0]]"
0.43478259444236755,"[5, 6, 7, 8, 19, 20]","[[166.0, 293.0, 216.0, 408.0], [166.0, 293.0, 216.0, 408.0], [166.0, 295.0, 216.0, 408.0], [165.0, 296.0, 216.0, 411.0], [161.0, 316.0, 213.0, 437.0], [160.0, 317.0, 212.0, 437.0]]"
0.5204081535339355,"[5, 6, 7, 8]","[[757.0, 323.0, 808.0, 421.0], [757.0, 323.0, 808.0, 421.0], [757.0, 321.0, 808.0, 419.0], [757.0, 319.0, 808.0, 416.0]]"
